Permit #,Permit Subtype Description,Permit Status,Date Issued,Expiration Date,Address,City,State,ZIP,Mapped Location
2018073304,Short Term Rental � Multifamily,ISSUED,12/17/2018 0:00,12/17/2020 0:00,1015  17TH AVE S 7,NASHVILLE,TN,37212,"1015 17TH AVE S 7
NASHVILLE, TN 37212
(36.145796, -86.793966)"
2019008046,Short Term Rental � Multifamily,ISSUED,2/25/2019 0:00,2/25/2021 0:00,1015  DICKERSON PIKE,NASHVILLE,TN,37207,"1015 DICKERSON PIKE
NASHVILLE, TN 37207
(36.189821, -86.772974)"
201617832,Short Term Rental - Non-Owner Occupied,ISSUED,1/26/2017 0:00,1/26/2021 0:00,1015 S GRAYCROFT AVE,MADISON,TN,37115,"1015 S GRAYCROFT AVE
MADISON, TN 37115
(36.253578, -86.733786)"
2016045415,Short Term Rental � Multifamily,ISSUED,8/31/2016 0:00,8/28/2021 0:00,1015A  12TH AVE S,NASHVILLE,TN,37203,"1015A 12TH AVE S
NASHVILLE, TN 37203
(36.145247, -86.786288)"
2016070898,Short Term Rental � Multifamily,ISSUED,1/11/2017 0:00,1/11/2021 0:00,1015B  12TH AVE S,NASHVILLE,TN,37203,"1015B 12TH AVE S
NASHVILLE, TN 37203
(36.145247, -86.786288)"
2018050495,Short Term Rental � Multifamily,ISSUED,9/7/2018 0:00,9/7/2021 0:00,1015C  12TH AVE S,NASHVILLE,TN,37203,"1015C 12TH AVE S
NASHVILLE, TN 37203
(36.145247, -86.786288)"
2016042245,Short Term Rental � Multifamily,ISSUED,8/31/2016 0:00,8/28/2021 0:00,1015D  12TH AVE S,NASHVILLE,TN,37203,"1015D 12TH AVE S
NASHVILLE, TN 37203
(36.145247, -86.786288)"
2018007835,Short Term Rental � Multifamily,ISSUED,3/6/2018 0:00,3/6/2021 0:00,1016  11TH AVE S,NASHVILLE,TN,37203,"1016 11TH AVE S
NASHVILLE, TN 37203
(36.152176, -86.78396)"
2017059367,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 101,NASHVILLE,TN,37212,"1016 16TH AVE S 101
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059373,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 102,NASHVILLE,TN,37212,"1016 16TH AVE S 102
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059376,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 103,NASHVILLE,TN,37212,"1016 16TH AVE S 103
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059380,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 104,NASHVILLE,TN,37212,"1016 16TH AVE S 104
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059384,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 105,NASHVILLE,TN,37212,"1016 16TH AVE S 105
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059390,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 106,NASHVILLE,TN,37212,"1016 16TH AVE S 106
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059395,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 107,NASHVILLE,TN,37212,"1016 16TH AVE S 107
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059400,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 108,NASHVILLE,TN,37212,"1016 16TH AVE S 108
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059403,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 109,NASHVILLE,TN,37212,"1016 16TH AVE S 109
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059409,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 110,NASHVILLE,TN,37212,"1016 16TH AVE S 110
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059417,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 201,NASHVILLE,TN,37212,"1016 16TH AVE S 201
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059412,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 202,NASHVILLE,TN,37212,"1016 16TH AVE S 202
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059421,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 203,NASHVILLE,TN,37212,"1016 16TH AVE S 203
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059424,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 204,NASHVILLE,TN,37212,"1016 16TH AVE S 204
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059431,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 205,NASHVILLE,TN,37212,"1016 16TH AVE S 205
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059435,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 206,NASHVILLE,TN,37212,"1016 16TH AVE S 206
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059441,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 207,NASHVILLE,TN,37212,"1016 16TH AVE S 207
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059445,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 208,NASHVILLE,TN,37212,"1016 16TH AVE S 208
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059451,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 209,NASHVILLE,TN,37212,"1016 16TH AVE S 209
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2017059454,Short Term Rental � Multifamily,ISSUED,9/21/2017 0:00,9/21/2021 0:00,1016  16TH AVE S 210,NASHVILLE,TN,37212,"1016 16TH AVE S 210
NASHVILLE, TN 37212
(36.145473, -86.792766)"
2019065994,Short Term Rental � Multifamily,ISSUED,11/26/2019 0:00,11/26/2020 0:00,1016  18TH AVE S 204,NASHVILLE,TN,37212,"1016 18TH AVE S 204
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2019060605,Short Term Rental � Multifamily,ISSUED,11/26/2019 0:00,11/26/2020 0:00,1016  18TH AVE S 206,NASHVILLE,TN,37212,"1016 18TH AVE S 206
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2019062307,Short Term Rental � Multifamily,ISSUED,11/26/2019 0:00,11/26/2020 0:00,1016  18TH AVE S 207,NASHVILLE,TN,37212,"1016 18TH AVE S 207
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2019077179,Short Term Rental � Multifamily,ISSUED,1/23/2020 0:00,1/23/2021 0:00,1016  18TH AVE S 209,NASHVILLE,TN,37212,"1016 18TH AVE S 209
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2018064156,Short Term Rental � Multifamily,EXPIRED,11/1/2018 0:00,11/1/2020 0:00,1016  18TH AVE S 215,NASHVILLE,TN,37212,"1016 18TH AVE S 215
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2018064123,Short Term Rental � Multifamily,EXPIRED,11/1/2018 0:00,11/1/2020 0:00,1016  18TH AVE S 301,NASHVILLE,TN,37212,"1016 18TH AVE S 301
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2019066012,Short Term Rental � Multifamily,ISSUED,11/26/2019 0:00,11/26/2020 0:00,1016  18TH AVE S 305,NASHVILLE,TN,37212,"1016 18TH AVE S 305
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2019077465,Short Term Rental � Multifamily,ISSUED,2/25/2020 0:00,2/25/2021 0:00,1016  18TH AVE S 309,NASHVILLE,TN,37212,"1016 18TH AVE S 309
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2018064127,Short Term Rental � Multifamily,EXPIRED,11/1/2018 0:00,11/1/2020 0:00,1016  18TH AVE S 310,NASHVILLE,TN,37212,"1016 18TH AVE S 310
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2018064179,Short Term Rental � Multifamily,EXPIRED,11/1/2018 0:00,11/1/2020 0:00,1016  18TH AVE S 311,NASHVILLE,TN,37212,"1016 18TH AVE S 311
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2018066690,Short Term Rental � Multifamily,ISSUED,12/11/2018 0:00,12/11/2020 0:00,1016  18TH AVE S 314,NASHVILLE,TN,37212,"1016 18TH AVE S 314
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2018064176,Short Term Rental � Multifamily,EXPIRED,11/1/2018 0:00,11/1/2020 0:00,1016  18TH AVE S 408,NASHVILLE,TN,37212,"1016 18TH AVE S 408
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2019066024,Short Term Rental � Multifamily,ISSUED,11/26/2019 0:00,11/26/2020 0:00,1016  18TH AVE S 409,NASHVILLE,TN,37212,"1016 18TH AVE S 409
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2020010414,Short Term Rental � Multifamily,ISSUED,2/25/2020 0:00,2/25/2021 0:00,1016  18TH AVE S 410,NASHVILLE,TN,37212,"1016 18TH AVE S 410
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2018064170,Short Term Rental � Multifamily,EXPIRED,11/1/2018 0:00,11/1/2020 0:00,1016  18TH AVE S 413,NASHVILLE,TN,37212,"1016 18TH AVE S 413
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2020010416,Short Term Rental � Multifamily,ISSUED,2/25/2020 0:00,2/25/2021 0:00,1016  18TH AVE S 414,NASHVILLE,TN,37212,"1016 18TH AVE S 414
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2019062301,Short Term Rental � Multifamily,ISSUED,11/26/2019 0:00,11/26/2020 0:00,1016  18TH AVE S 415,NASHVILLE,TN,37212,"1016 18TH AVE S 415
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2019077186,Short Term Rental � Multifamily,ISSUED,1/23/2020 0:00,1/23/2021 0:00,1016  18TH AVE S 501,NASHVILLE,TN,37212,"1016 18TH AVE S 501
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2019077196,Short Term Rental � Multifamily,ISSUED,1/23/2020 0:00,1/23/2021 0:00,1016  18TH AVE S 502,NASHVILLE,TN,37212,"1016 18TH AVE S 502
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2019077473,Short Term Rental � Multifamily,ISSUED,2/18/2020 0:00,2/18/2021 0:00,1016  18TH AVE S 503,NASHVILLE,TN,37212,"1016 18TH AVE S 503
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2019077476,Short Term Rental � Multifamily,ISSUED,2/18/2020 0:00,2/18/2021 0:00,1016  18TH AVE S 504,NASHVILLE,TN,37212,"1016 18TH AVE S 504
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2020010657,Short Term Rental � Multifamily,ISSUED,2/25/2020 0:00,2/25/2021 0:00,1016  18TH AVE S 505,NASHVILLE,TN,37212,"1016 18TH AVE S 505
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2019062316,Short Term Rental � Multifamily,ISSUED,11/26/2019 0:00,11/26/2020 0:00,1016  18TH AVE S 506,NASHVILLE,TN,37212,"1016 18TH AVE S 506
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2020009696,Short Term Rental � Multifamily,ISSUED,2/25/2020 0:00,2/25/2021 0:00,1016  18TH AVE S 508,NASHVILLE,TN,37212,"1016 18TH AVE S 508
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2019077200,Short Term Rental � Multifamily,ISSUED,1/23/2020 0:00,1/23/2021 0:00,1016  18TH AVE S 509,NASHVILLE,TN,37212,"1016 18TH AVE S 509
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2018068775,Short Term Rental � Multifamily,ISSUED,11/26/2018 0:00,11/26/2020 0:00,1016  18TH AVE S 510,NASHVILLE,TN,37212,"1016 18TH AVE S 510
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2018069254,Short Term Rental � Multifamily,EXPIRED,11/2/2018 0:00,11/2/2020 0:00,1016  18TH AVE S 515,NASHVILLE,TN,37212,"1016 18TH AVE S 515
NASHVILLE, TN 37212
(36.145672, -86.795282)"
2019029366,Short Term Rental � Multifamily,ISSUED,5/30/2019 0:00,5/30/2021 0:00,1016  1ST AVE N,NASHVILLE,TN,37201,"1016 1ST AVE N
NASHVILLE, TN 37201
(36.174304, -86.781498)"
2019023837,Short Term Rental � Multifamily,ISSUED,5/10/2019 0:00,5/10/2021 0:00,1016  WEDGEWOOD AVE,NASHVILLE,TN,37203,"1016 WEDGEWOOD AVE
NASHVILLE, TN 37203
(36.135874, -86.786758)"
2017034469,Short Term Rental � Multifamily,EXPIRED,6/7/2017 0:00,6/7/2020 0:00,1017  11TH AVE S,NASHVILLE,TN,37203,"1017 11TH AVE S
NASHVILLE, TN 37203
(36.145107, -86.784607)"
2018043238,Short Term Rental � Multifamily,ISSUED,7/31/2018 0:00,7/24/2021 0:00,1017  DICKERSON PIKE,NASHVILLE,TN,37207,"1017 DICKERSON PIKE
NASHVILLE, TN 37207
(36.189968, -86.772953)"
201525709,Short Term Rental - Non-Owner Occupied,ISSUED,6/23/2015 0:00,6/23/2021 0:00,1017  MAXWELL AVE,NASHVILLE,TN,37206,"1017 MAXWELL AVE
NASHVILLE, TN 37206
(36.182637, -86.751746)"
2018023577,Short Term Rental � Multifamily,ISSUED,5/22/2018 0:00,5/22/2021 0:00,1018  11TH AVE S,NASHVILLE,TN,37203,"1018 11TH AVE S
NASHVILLE, TN 37203
(36.145097, -86.784608)"
2018029085,Short Term Rental � Multifamily,EXPIRED,5/31/2018 0:00,5/9/2021 0:00,1018  16TH AVE N,NASHVILLE,TN,37208,"1018 16TH AVE N
NASHVILLE, TN 37208
(36.168671, -86.802374)"
2016029016,Short Term Rental - Non-Owner Occupied,ISSUED,7/29/2016 0:00,7/13/2021 0:00,1018  ALICE AVE,NASHVILLE,TN,37218,"1018 ALICE AVE
NASHVILLE, TN 37218
(36.203203, -86.811306)"
201545041,Short Term Rental - Non-Owner Occupied,EXPIRED,10/30/2015 0:00,10/4/2020 0:00,1018 N 6TH ST,NASHVILLE,TN,37207,"1018 N 6TH ST
NASHVILLE, TN 37207
(36.189404, -86.76127)"
2018043850,Short Term Rental � Multifamily,ISSUED,8/14/2018 0:00,8/14/2021 0:00,1018  WEDGEWOOD AVE,NASHVILLE,TN,37203,"1018 WEDGEWOOD AVE
NASHVILLE, TN 37203
(36.135782, -86.786545)"
201620742,Short Term Rental � Multifamily,ISSUED,6/13/2016 0:00,6/13/2021 0:00,1018A  ARGYLE AVE,NASHVILLE,TN,37203,"1018A ARGYLE AVE
NASHVILLE, TN 37203
(36.137586, -86.7856)"
201620693,Short Term Rental � Multifamily,ISSUED,6/13/2016 0:00,6/13/2021 0:00,1018B  ARGYLE AVE,NASHVILLE,TN,37203,"1018B ARGYLE AVE
NASHVILLE, TN 37203
(36.137586, -86.7856)"
201535198,Short Term Rental � Multifamily,ISSUED,4/8/2016 0:00,4/8/2021 0:00,1018C  ARGYLE AVE,NASHVILLE,TN,37203,"1018C ARGYLE AVE
NASHVILLE, TN 37203
(36.137586, -86.7856)"
2018062913,Short Term Rental � Multifamily,EXPIRED,10/11/2018 0:00,10/11/2020 0:00,1019  DICKERSON PIKE,NASHVILLE,TN,37207,"1019 DICKERSON PIKE
NASHVILLE, TN 37207
(36.189267, -86.773064)"
201512400,Short Term Rental - Non-Owner Occupied,ISSUED,4/6/2015 0:00,4/6/2021 0:00,1019  MANSFIELD ST,NASHVILLE,TN,37206,"1019 MANSFIELD ST
NASHVILLE, TN 37206
(36.181534, -86.751596)"
2016055117,Short Term Rental � Multifamily,EXPIRED,10/17/2016 0:00,10/17/2020 0:00,1019A  SUMMIT AVE  LEFT UNIT,NASHVILLE,TN,37203,"1019A SUMMIT AVE LEFT UNIT
NASHVILLE, TN 37203"
2018002161,Short Term Rental � Multifamily,ISSUED,1/31/2018 0:00,1/18/2021 0:00,102  CASPER AVE,NASHVILLE,TN,37216,"102 CASPER AVE
NASHVILLE, TN 37216"
2017060020,Short Term Rental � Multifamily,ISSUED,9/22/2017 0:00,9/22/2021 0:00,1020  16TH AVE S 2,NASHVILLE,TN,37212,"1020 16TH AVE S 2
NASHVILLE, TN 37212
(36.145266, -86.792802)"
2017060071,Short Term Rental � Multifamily,ISSUED,9/22/2017 0:00,9/22/2021 0:00,1020  16TH AVE S 3,NASHVILLE,TN,37212,"1020 16TH AVE S 3
NASHVILLE, TN 37212
(36.145266, -86.792802)"
2017060080,Short Term Rental � Multifamily,ISSUED,9/22/2017 0:00,9/22/2021 0:00,1020  16TH AVE S 4,NASHVILLE,TN,37212,"1020 16TH AVE S 4
NASHVILLE, TN 37212
(36.145266, -86.792802)"
2017060099,Short Term Rental � Multifamily,ISSUED,9/22/2017 0:00,9/22/2021 0:00,1020  16TH AVE S 5,NASHVILLE,TN,37212,"1020 16TH AVE S 5
NASHVILLE, TN 37212
(36.145266, -86.792802)"
2017060100,Short Term Rental � Multifamily,ISSUED,9/22/2017 0:00,9/22/2021 0:00,1020  16TH AVE S 6,NASHVILLE,TN,37212,"1020 16TH AVE S 6
NASHVILLE, TN 37212
(36.145266, -86.792802)"
2017060102,Short Term Rental � Multifamily,ISSUED,9/22/2017 0:00,9/22/2021 0:00,1020  16TH AVE S 7,NASHVILLE,TN,37212,"1020 16TH AVE S 7
NASHVILLE, TN 37212
(36.145266, -86.792802)"
2017060104,Short Term Rental � Multifamily,ISSUED,9/22/2017 0:00,9/22/2021 0:00,1020  16TH AVE S 8,NASHVILLE,TN,37212,"1020 16TH AVE S 8
NASHVILLE, TN 37212
(36.145266, -86.792802)"
2017060105,Short Term Rental � Multifamily,ISSUED,9/22/2017 0:00,9/22/2021 0:00,1020  16TH AVE S 9,NASHVILLE,TN,37212,"1020 16TH AVE S 9
NASHVILLE, TN 37212
(36.145266, -86.792802)"
2019010913,Short Term Rental � Multifamily,ISSUED,3/13/2019 0:00,3/13/2021 0:00,1020  1ST AVE N,NASHVILLE,TN,37201,"1020 1ST AVE N
NASHVILLE, TN 37201
(36.174438, -86.781591)"
2018034142,Short Term Rental � Multifamily,ISSUED,7/20/2018 0:00,7/20/2021 0:00,1020  WEDGEWOOD AVE,NASHVILLE,TN,37203,"1020 WEDGEWOOD AVE
NASHVILLE, TN 37203
(36.136006, -86.787166)"
2018056619,Short Term Rental - Non-Owner Occupied,ISSUED,9/7/2018 0:00,9/7/2021 0:00,1021  11TH AVE S,NASHVILLE,TN,37203,"1021 11TH AVE S
NASHVILLE, TN 37203
(36.145087, -86.78461)"
2016056742,Short Term Rental � Multifamily,ISSUED,10/27/2016 0:00,10/27/2021 0:00,1021  DICKERSON PIKE,NASHVILLE,TN,37207,"1021 DICKERSON PIKE
NASHVILLE, TN 37207
(36.189288, -86.77306)"
2018014480,Short Term Rental � Multifamily,ISSUED,3/21/2018 0:00,3/21/2021 0:00,1021  WEDGEWOOD AVE,NASHVILLE,TN,37203,"1021 WEDGEWOOD AVE
NASHVILLE, TN 37203
(36.135401, -86.785991)"
2019012525,Short Term Rental - Non-Owner Occupied,ISSUED,3/11/2019 0:00,3/11/2021 0:00,1021A  17TH AVE S,NASHVILLE,TN,37212,"1021A 17TH AVE S
NASHVILLE, TN 37212
(36.145389, -86.794042)"
2016036507,Short Term Rental - Non-Owner Occupied,ISSUED,7/27/2016 0:00,7/27/2021 0:00,1021A W EASTLAND AVE,NASHVILLE,TN,37206,"1021A W EASTLAND AVE
NASHVILLE, TN 37206
(36.183994, -86.751167)"
2019012526,Short Term Rental � Multifamily,ISSUED,3/11/2019 0:00,3/11/2021 0:00,1021B  17TH AVE S,NASHVILLE,TN,37212,"1021B 17TH AVE S
NASHVILLE, TN 37212
(36.145389, -86.794042)"
2019012527,Short Term Rental � Multifamily,ISSUED,3/11/2019 0:00,3/11/2021 0:00,1021C  17TH AVE S,NASHVILLE,TN,37212,"1021C 17TH AVE S
NASHVILLE, TN 37212
(36.145389, -86.794042)"
2016051692,Short Term Rental � Multifamily,ISSUED,10/7/2016 0:00,10/7/2021 0:00,1022  1ST AVE N,NASHVILLE,TN,37201,"1022 1ST AVE N
NASHVILLE, TN 37201
(36.174482, -86.781623)"
2018033089,Short Term Rental - Non-Owner Occupied,ISSUED,7/5/2018 0:00,7/5/2021 0:00,1022  WEDGEWOOD AVE,NASHVILLE,TN,37203,"1022 WEDGEWOOD AVE
NASHVILLE, TN 37203
(36.136007, -86.787171)"
2020005804,Short Term Rental � Multifamily,ISSUED,2/11/2020 0:00,2/11/2021 0:00,1023  11TH AVE N,NASHVILLE,TN,37208,"1023 11TH AVE N
NASHVILLE, TN 37208
(36.171062, -86.796537)"
2016067148,Short Term Rental � Multifamily,ISSUED,1/3/2017 0:00,1/3/2021 0:00,1023  DICKERSON PIKE,NASHVILLE,TN,37207,"1023 DICKERSON PIKE
NASHVILLE, TN 37207
(36.189309, -86.773057)"
201524751,Short Term Rental - Non-Owner Occupied,ISSUED,6/16/2015 0:00,6/16/2021 0:00,1023  DOZIER PL,NASHVILLE,TN,37216,"1023 DOZIER PL
NASHVILLE, TN 37216
(36.202549, -86.741511)"
2018042423,Short Term Rental - Non-Owner Occupied,ISSUED,8/2/2018 0:00,8/2/2021 0:00,1023  WARREN ST,NASHVILLE,TN,37208,"1023 WARREN ST
NASHVILLE, TN 37208
(36.17156, -86.79557)"
2016034060,Short Term Rental - Non-Owner Occupied,ISSUED,7/20/2016 0:00,7/20/2021 0:00,1023B  2ND AVE S,NASHVILLE,TN,37210,"1023B 2ND AVE S
NASHVILLE, TN 37210
(36.14945, -86.767108)"
2018035169,Short Term Rental � Multifamily,ISSUED,7/20/2018 0:00,7/20/2021 0:00,1024  WEDGEWOOD AVE,NASHVILLE,TN,37203,"1024 WEDGEWOOD AVE
NASHVILLE, TN 37203
(36.136008, -86.787176)"
2019027969,Short Term Rental - Non-Owner Occupied,EXPIRED,5/20/2019 0:00,5/20/2020 0:00,1025  11TH AVE S,NASHVILLE,TN,37203,"1025 11TH AVE S
NASHVILLE, TN 37203
(36.145066, -86.784613)"
2016032890,Short Term Rental - Non-Owner Occupied,ISSUED,12/14/2016 0:00,12/14/2020 0:00,1025  CHICAMAUGA AVE,NASHVILLE,TN,37206,"1025 CHICAMAUGA AVE
NASHVILLE, TN 37206
(36.184964, -86.750739)"
2020006217,Short Term Rental � Multifamily,ISSUED,2/20/2020 0:00,2/20/2021 0:00,1025  DICKERSON PIKE,NASHVILLE,TN,37207,"1025 DICKERSON PIKE
NASHVILLE, TN 37207
(36.18933, -86.773053)"
2019003051,Short Term Rental � Multifamily,ISSUED,1/24/2019 0:00,1/24/2021 0:00,1025  WEDGEWOOD AVE,NASHVILLE,TN,37203,"1025 WEDGEWOOD AVE
NASHVILLE, TN 37203
(36.135494, -86.78611)"
2018041587,Short Term Rental � Multifamily,ISSUED,8/9/2018 0:00,8/9/2021 0:00,1026  WEDGEWOOD AVE,NASHVILLE,TN,37203,"1026 WEDGEWOOD AVE
NASHVILLE, TN 37203
(36.136009, -86.787181)"
2018057293,Short Term Rental � Multifamily,ISSUED,9/19/2018 0:00,9/19/2021 0:00,1027  11TH AVE S,NASHVILLE,TN,37203,"1027 11TH AVE S
NASHVILLE, TN 37203
(36.145056, -86.784614)"
201512348,Short Term Rental - Non-Owner Occupied,ISSUED,4/7/2015 0:00,4/7/2021 0:00,1027  DELMAS AVE,NASHVILLE,TN,37216,"1027 DELMAS AVE
NASHVILLE, TN 37216
(36.199245, -86.74157)"
2018023311,Short Term Rental � Multifamily,ISSUED,5/8/2018 0:00,5/8/2021 0:00,1027  DICKERSON PIKE,NASHVILLE,TN,37207,"1027 DICKERSON PIKE
NASHVILLE, TN 37207
(36.189351, -86.77305)"
2019029944,Short Term Rental � Multifamily,CANCELLED,5/31/2019 0:00,5/31/2020 0:00,1027 E TRINITY LN  1,NASHVILLE,TN,37216,"1027 E TRINITY LN 1
NASHVILLE, TN 37216
(36.204156, -86.743904)"
2019049326,Short Term Rental � Multifamily,ISSUED,8/21/2019 0:00,8/21/2021 0:00,1027 E TRINITY LN  10,NASHVILLE,TN,37216,"1027 E TRINITY LN 10
NASHVILLE, TN 37216
(36.204156, -86.743904)"
2019032756,Short Term Rental � Multifamily,ISSUED,6/12/2019 0:00,6/12/2021 0:00,1027 E TRINITY LN  2,NASHVILLE,TN,37216,"1027 E TRINITY LN 2
NASHVILLE, TN 37216
(36.204156, -86.743904)"
2019036294,Short Term Rental � Multifamily,CANCELLED,6/26/2019 0:00,6/26/2021 0:00,1027 E TRINITY LN  3,NASHVILLE,TN,37216,"1027 E TRINITY LN 3
NASHVILLE, TN 37216
(36.204156, -86.743904)"
2019055049,Short Term Rental � Multifamily,ISSUED,10/3/2019 0:00,10/3/2021 0:00,1027 E TRINITY LN  4,NASHVILLE,TN,37216,"1027 E TRINITY LN 4
NASHVILLE, TN 37216
(36.204156, -86.743904)"
2019044019,Short Term Rental � Multifamily,ISSUED,7/30/2019 0:00,7/30/2021 0:00,1027 E TRINITY LN  5,NASHVILLE,TN,37216,"1027 E TRINITY LN 5
NASHVILLE, TN 37216
(36.204156, -86.743904)"
2019026494,Short Term Rental � Multifamily,ISSUED,5/20/2019 0:00,5/20/2021 0:00,1027 E TRINITY LN  6,NASHVILLE,TN,37216,"1027 E TRINITY LN 6
NASHVILLE, TN 37216
(36.204156, -86.743904)"
2019016298,Short Term Rental � Multifamily,ISSUED,5/20/2019 0:00,5/20/2021 0:00,1027 E TRINITY LN  7,NASHVILLE,TN,37216,"1027 E TRINITY LN 7
NASHVILLE, TN 37216
(36.204156, -86.743904)"
2019025827,Short Term Rental � Multifamily,ISSUED,5/13/2019 0:00,5/13/2021 0:00,1027 E TRINITY LN  8,NASHVILLE,TN,37216,"1027 E TRINITY LN 8
NASHVILLE, TN 37216
(36.204156, -86.743904)"
2019027126,Short Term Rental � Multifamily,EXPIRED,5/17/2019 0:00,5/17/2020 0:00,1027 E TRINITY LN  9,NASHVILLE,TN,37216,"1027 E TRINITY LN 9
NASHVILLE, TN 37216
(36.204156, -86.743904)"
2017024104,Short Term Rental � Multifamily,ISSUED,4/18/2017 0:00,4/18/2021 0:00,1027  WEDGEWOOD AVE,NASHVILLE,TN,37203,"1027 WEDGEWOOD AVE
NASHVILLE, TN 37203
(36.135534, -86.78616)"
2018075338,Short Term Rental � Multifamily,ISSUED,12/7/2018 0:00,12/7/2020 0:00,1028  1ST AVE N,NASHVILLE,TN,37201,"1028 1ST AVE N
NASHVILLE, TN 37201
(36.17435, -86.781529)"
2018041367,Short Term Rental � Multifamily,ISSUED,8/8/2018 0:00,8/8/2021 0:00,1028  WEDGEWOOD AVE,NASHVILLE,TN,37203,"1028 WEDGEWOOD AVE
NASHVILLE, TN 37203
(36.13601, -86.787186)"
2017012090,Short Term Rental � Multifamily,ISSUED,2/27/2017 0:00,2/27/2021 0:00,1029  11TH AVE S,NASHVILLE,TN,37203,"1029 11TH AVE S
NASHVILLE, TN 37203
(36.145046, -86.784616)"
